2,-1,银行,39.984238,116.320844
2,-1,家庭社区,39.984349,116.320935
2,-1,家庭社区,39.984007,116.320958
2,-1,家庭社区,39.983535,116.321053
2,-1,家庭社区,39.982974,116.321144
2,-1,学校,39.982478,116.321214
2,-1,学校,39.98198,116.321244
2,-1,学校,39.981441,116.321305
2,-1,家庭社区,39.980961,116.321333
2,-1,家庭社区,39.980495,116.321382
2,-1,家庭社区,39.979976,116.321439
2,-1,家庭社区,39.979713,116.321616
2,-1,家庭社区,39.979699,116.321901
2,-1,家庭社区,39.979657,116.322241
2,-1,家庭社区,39.97957,116.322801
2,-1,家庭社区,39.979639,116.323447
2,-1,家庭社区,39.979754,116.324116
2,-1,家庭社区,39.979725,116.324794
2,-1,酒店,39.979658,116.325396
2,-1,酒店,39.979674,116.326093
2,-1,酒店,39.979641,116.326802
2,-1,家庭社区,39.979229,116.327109
2,-1,家庭社区,39.978721,116.327246
2,-1,家庭社区,39.978195,116.327274
2,-1,家庭社区,39.978051,116.327538
2,-1,家庭社区,39.977596,116.326894
2,-1,家庭社区,39.977748,116.326978
2,-1,家庭社区,39.978198,116.32719
2,-1,家庭社区,39.978611,116.327292
2,-1,家庭社区,39.979016,116.327244
2,-1,家庭社区,39.979195,116.327168
2,-1,酒店,39.979719,116.327182
2,-1,家庭社区,39.980126,116.327037
2,-1,家庭社区,39.980658,116.326933
2,-1,家庭社区,39.981473,116.326765
2,-1,劳动力市场,39.98228,116.326754
2,-1,劳动力市场,39.982808,116.32671
2,-1,家庭社区,39.983434,116.326665
2,-1,劳动力市场,39.984062,116.326728
2,-1,劳动力市场,39.984457,116.326711
2,-1,劳动力市场,39.985019,116.326677
2,-1,劳动力市场,39.985546,116.326565
2,-1,劳动力市场,39.986049,116.326554
2,-1,劳动力市场,39.986534,116.326476
2,-1,家庭社区,39.987047,116.326512
2,-1,家庭社区,39.987456,116.326508
2,-1,家庭社区,39.98813,116.326492
2,-1,家庭社区,39.988603,116.326457
2,-1,家庭社区,39.989152,116.326546
2,-1,家庭社区,39.989655,116.326553
2,-1,家庭社区,39.990163,116.326564
2,-1,家庭社区,39.990585,116.326398
2,-1,家庭社区,39.992068,116.326353
2,-1,家庭社区,39.99256,116.326412
2,-1,家庭社区,39.993013,116.326371
2,-1,家庭社区,39.993433,116.326457
2,-1,家庭社区,39.99393,116.32655
2,-1,家庭社区,39.994501,116.326438
2,-1,学校,39.99498,116.32653
2,-1,学校,39.995268,116.32648
2,-1,家庭社区,39.996067,116.326669
2,-1,家庭社区,39.996583,116.326516
2,-1,家庭社区,39.997121,116.326636
2,-1,家庭社区,39.998146,116.326622
2,-1,家庭社区,39.998924,116.326603
2,-1,家庭社区,39.999471,116.326494
2,-1,学校,39.99984,116.326064
2,-1,学校,39.999811,116.325444
2,-1,学校,39.999878,116.324815
2,-1,学校,39.999814,116.324124
2,-1,学校,39.999809,116.323382
2,-1,学校,39.999838,116.322701
2,-1,学校,40.000082,116.322072
2,-1,学校,40.000461,116.321869
2,-1,学校,40.00099,116.32177
2,-1,学校,40.001511,116.321658
2,-1,学校,40.002056,116.3216
2,-1,学校,40.002609,116.321564
2,-1,学校,40.003098,116.321496
2,-1,学校,40.0037,116.321452
2,-1,学校,40.004239,116.321404
2,-1,学校,40.004674,116.32129
2,-1,学校,40.004824,116.320635
2,-1,学校,40.004847,116.319976
2,-1,学校,40.004887,116.319338
2,-1,学校,40.00492,116.318667
2,-1,学校,40.005008,116.317982
2,-1,学校,40.005435,116.317756
2,-1,学校,40.005988,116.317684
2,-1,学校,40.006536,116.317685
2,-1,学校,40.007033,116.317661
2,-1,家庭社区,40.007522,116.317656
2,-1,家庭社区,40.008125,116.317645
2,-1,家庭社区,40.008682,116.317717
2,-1,超市,40.008838,116.317191
2,-1,学校,40.008792,116.316519
2,-1,学校,40.009265,116.316192
2,-1,学校,40.009601,116.315804
2,-1,学校,40.009729,116.315188
2,-1,家庭社区,40.009262,116.312948
2,-1,学校,40.009391,116.312686
2,-1,学校,40.01,116.312615
2,-1,家庭社区,40.010498,116.312573
2,-1,家庭社区,40.010983,116.312584
2,-1,家庭社区,40.011326,116.312445
2,-1,家庭社区,40.0113,116.312442
2,-1,家庭社区,40.011326,116.312153
2,-1,家庭社区,40.011828,116.31195
2,-1,家庭社区,40.012331,116.311941
2,-1,家庭社区,40.012844,116.311867
2,-1,家庭社区,40.01338,116.311797
2,-1,家庭社区,40.013936,116.311709
2,-1,家庭社区,40.014461,116.311518
2,-1,家庭社区,40.014923,116.311265
2,-1,家庭社区,40.015429,116.310961
2,-1,家庭社区,40.015865,116.31071
2,-1,家庭社区,40.016267,116.31026
2,-1,家庭社区,40.016593,116.309786
2,-1,家庭社区,40.016447,116.309038
2,-1,家庭社区,40.016359,116.308345
2,-1,家庭社区,40.016238,116.307691
2,-1,家庭社区,40.016096,116.30699
2,-1,家庭社区,40.015975,116.306384
2,-1,家庭社区,40.015954,116.306098
2,-1,家庭社区,40.015963,116.30613
2,-1,家庭社区,40.015961,116.30612
2,-1,家庭社区,40.015887,116.306009
2,-1,家庭社区,40.015846,116.305621
2,-1,家庭社区,40.015971,116.306173
2,-1,家庭社区,40.015979,116.306551
2,-1,家庭社区,40.015996,116.306593
2,-1,家庭社区,40.015992,116.306578
2,-1,家庭社区,40.015996,116.306595
2,-1,家庭社区,40.015996,116.306591
2,-1,家庭社区,40.01602,116.306529
2,-1,家庭社区,40.01593,116.305942
2,-1,家庭社区,40.015657,116.305528
2,-1,家庭社区,40.015123,116.305514
2,-1,家庭社区,40.014572,116.305591
2,-1,家庭社区,40.014184,116.305833
2,-1,家庭社区,40.013972,116.306322
2,-1,家庭社区,40.013513,116.306449
2,-1,家庭社区,40.013713,116.306484
2,-1,家庭社区,40.013805,116.306507
2,-1,家庭社区,40.013835,116.306544
2,-1,家庭社区,40.013849,116.306537
2,-1,家庭社区,40.013864,116.306531
2,-1,家庭社区,40.013874,116.306532
2,-1,家庭社区,40.013869,116.306549
2,-1,家庭社区,40.013831,116.306546
2,-1,家庭社区,40.013828,116.306545
2,-1,家庭社区,40.013834,116.30654
2,-1,家庭社区,40.013825,116.306536
2,-1,家庭社区,40.013826,116.306536
2,-1,家庭社区,40.013824,116.306535
2,-1,家庭社区,40.013823,116.306535
2,-1,家庭社区,40.013824,116.306535
2,-1,家庭社区,40.013823,116.306532
2,-1,家庭社区,40.013821,116.306532
2,-1,家庭社区,40.013819,116.306529
2,-1,家庭社区,40.013821,116.30653
2,-1,家庭社区,40.01382,116.306528
2,-1,家庭社区,40.013819,116.306525
2,-1,家庭社区,40.013817,116.306525
2,-1,家庭社区,40.013814,116.306524
2,-1,家庭社区,40.013814,116.306527
2,-1,家庭社区,40.013815,116.30653
2,-1,家庭社区,40.013815,116.306532
2,-1,家庭社区,40.013814,116.306531
2,-1,家庭社区,40.013812,116.306531
2,-1,家庭社区,40.01381,116.306531
2,-1,家庭社区,40.013809,116.306533
2,-1,家庭社区,40.013807,116.306533
2,-1,家庭社区,40.013806,116.306533
2,-1,家庭社区,40.013804,116.306532
2,-1,家庭社区,40.013805,116.306533
2,-1,家庭社区,40.013807,116.306532
2,-1,家庭社区,40.013805,116.306532
2,-1,家庭社区,40.013804,116.306532
3,-1,家庭社区,39.927074,116.340049
3,-1,家庭社区,39.927209,116.340366
3,-1,家庭社区,39.927159,116.339882
3,-1,家庭社区,39.927192,116.339845
3,-1,家庭社区,39.927224,116.339896
3,-1,家庭社区,39.927384,116.340353
3,-1,家庭社区,39.927117,116.340538
3,-1,家庭社区,39.927008,116.340396
3,-1,家庭社区,39.926976,116.340333
3,-1,家庭社区,39.926962,116.339929
3,-1,家庭社区,39.926958,116.339892
3,-1,家庭社区,39.926964,116.340087
3,-1,家庭社区,39.926947,116.340135
3,-1,家庭社区,39.926912,116.339955
3,-1,家庭社区,39.926873,116.339958
3,-1,家庭社区,39.92622,116.337558
3,-1,家庭社区,39.926182,116.337455
3,-1,家庭社区,39.926197,116.337515
3,-1,家庭社区,39.926262,116.33746
3,-1,家庭社区,39.926167,116.337486
3,-1,家庭社区,39.926165,116.337504
3,-1,家庭社区,39.926125,116.337202
3,-1,家庭社区,39.926149,116.337329
3,-1,家庭社区,39.926209,116.337363
3,-1,家庭社区,39.926271,116.337251
3,-1,家庭社区,39.926228,116.337256
3,-1,家庭社区,39.926168,116.337116
3,-1,家庭社区,39.926112,116.336844
3,-1,家庭社区,39.926029,116.336585
3,-1,家庭社区,39.926021,116.336615
3,-1,家庭社区,39.926019,116.336713
3,-1,家庭社区,39.926129,116.337353
3,-1,家庭社区,39.926283,116.337655
3,-1,家庭社区,39.926331,116.337695
3,-1,家庭社区,39.926248,116.337672
3,-1,家庭社区,39.926255,116.337591
3,-1,家庭社区,39.926321,116.337817
3,-1,家庭社区,39.926349,116.33773
3,-1,家庭社区,39.926378,116.337692
3,-1,家庭社区,39.9263,116.337796
3,-1,家庭社区,39.926178,116.337678
3,-1,家庭社区,39.926222,116.337666
3,-1,家庭社区,39.926293,116.337577
3,-1,家庭社区,39.926265,116.33738
3,-1,家庭社区,39.926191,116.337382
3,-1,家庭社区,39.926155,116.337524
3,-1,家庭社区,39.926215,116.337504
3,-1,家庭社区,39.926257,116.337561
3,-1,家庭社区,39.926181,116.337479
3,-1,家庭社区,39.926171,116.337444
3,-1,家庭社区,39.926255,116.337583
3,-1,家庭社区,39.926215,116.337374
3,-1,家庭社区,39.926226,116.337375
3,-1,家庭社区,39.926171,116.33743
3,-1,家庭社区,39.926267,116.337226
3,-1,家庭社区,39.926169,116.337237
3,-1,家庭社区,39.926083,116.337401
3,-1,家庭社区,39.926237,116.337573
3,-1,家庭社区,39.926226,116.337436
3,-1,家庭社区,39.926218,116.3375
3,-1,家庭社区,39.926167,116.337289
3,-1,家庭社区,39.926135,116.337464
3,-1,家庭社区,39.926132,116.337706
3,-1,家庭社区,39.92619,116.337608
3,-1,家庭社区,39.926167,116.337538
3,-1,家庭社区,39.926193,116.337553
3,-1,家庭社区,39.9263,116.337269
3,-1,家庭社区,39.926188,116.337468
3,-1,家庭社区,39.926121,116.33741
3,-1,家庭社区,39.926095,116.337411
3,-1,家庭社区,39.926106,116.337431
3,-1,家庭社区,39.926182,116.337344
3,-1,家庭社区,39.926149,116.337359
3,-1,家庭社区,39.926157,116.337378
3,-1,家庭社区,39.926137,116.337367
3,-1,家庭社区,39.926312,116.337349
3,-1,家庭社区,39.926231,116.337402
3,-1,家庭社区,39.926387,116.337432
3,-1,家庭社区,39.926366,116.337248
3,-1,家庭社区,39.926374,116.337606
3,-1,家庭社区,39.926384,116.3377
3,-1,家庭社区,39.926783,116.337644
3,-1,家庭社区,39.926462,116.337756
3,-1,家庭社区,39.926629,116.337635
3,-1,家庭社区,39.926628,116.33723
3,-1,家庭社区,39.926396,116.33747
3,-1,家庭社区,39.926375,116.33762
3,-1,家庭社区,39.926273,116.337307
3,-1,家庭社区,39.926253,116.337346
3,-1,家庭社区,39.92637,116.33765
3,-1,家庭社区,39.926333,116.337725
3,-1,家庭社区,39.926365,116.337418
3,-1,家庭社区,39.926304,116.337633
3,-1,家庭社区,39.92641,116.337628
3,-1,家庭社区,39.926433,116.337516
3,-1,家庭社区,39.925615,116.337683
4,-1,学校,40.007732,116.319716
4,-1,学校,40.007707,116.319719
4,-1,学校,40.007732,116.319713
4,-1,学校,40.007749,116.320004
4,-1,学校,40.007768,116.320276
4,-1,学校,40.008148,116.320365
4,-1,学校,40.008194,116.320546
4,-1,学校,40.007824,116.323783
4,-1,学校,40.005588,116.32425
4,-1,学校,40.003534,116.324303
4,-1,学校,40.002317,116.325607
4,-1,学校,40.001348,116.326721
4,-1,家庭社区,40.000115,116.327019
4,-1,家庭社区,40.000626,116.327042
4,-1,家庭社区,40.000658,116.327077
4,-1,家庭社区,40.000526,116.327122
4,-1,家庭社区,40.000156,116.327061
4,-1,家庭社区,39.999973,116.32737
4,-1,家庭社区,39.999991,116.327414
4,-1,家庭社区,39.999925,116.327288
4,-1,家庭社区,39.999912,116.326905
4,-1,学校,39.999847,116.325785
4,-1,学校,39.999901,116.324595
4,-1,学校,40.001016,116.324557
4,-1,学校,40.002189,116.324485
4,-1,学校,40.003144,116.324312
4,-1,学校,40.003481,116.322919
4,-1,学校,40.004033,116.322379
4,-1,学校,40.004285,116.322429
4,-1,学校,40.004309,116.322417
4,-1,学校,40.004303,116.32236
4,-1,学校,40.00433,116.322347
4,-1,学校,40.004957,116.322355
4,-1,学校,40.005309,116.323364
4,-1,学校,40.005355,116.324929
4,-1,家庭社区,40.005941,116.325776
4,-1,家庭社区,40.006123,116.325749
4,-1,家庭社区,40.006618,116.325769
4,-1,学校,40.006667,116.324738
4,-1,学校,40.006685,116.323523
4,-1,学校,40.006671,116.322119
4,-1,学校,40.007112,116.321248
4,-1,学校,40.007403,116.32015
4,-1,学校,40.007647,116.319702
4,-1,家庭社区,40.007745,116.319645
4,-1,学校,40.007634,116.31957
4,-1,学校,40.007608,116.319572
4,-1,学校,40.007936,116.319624
4,-1,学校,40.008,116.319463
4,-1,学校,40.007642,116.319816
4,-1,学校,40.006932,116.319313
4,-1,学校,40.005616,116.320006
4,-1,学校,40.004913,116.320716
4,-1,学校,40.004387,116.321448
4,-1,学校,40.003108,116.321488
4,-1,学校,40.001977,116.321594
4,-1,学校,40.000668,116.321708
4,-1,学校,39.999692,116.32238
4,-1,学校,39.999709,116.324135
4,-1,学校,39.999786,116.32593
4,-1,家庭社区,39.999854,116.327334
4,-1,家庭社区,39.999847,116.327398
4,-1,家庭社区,39.999939,116.327415
4,-1,家庭社区,39.999649,116.327099
4,-1,家庭社区,39.999031,116.326609
4,-1,家庭社区,39.998228,116.326806
4,-1,家庭社区,39.997197,116.326682
4,-1,家庭社区,39.996445,116.32694
4,-1,家庭社区,39.995512,116.326857
4,-1,学校,39.994166,116.326801
4,-1,家庭社区,39.993713,116.326912
4,-1,家庭社区,39.993174,116.326449
4,-1,家庭社区,39.992832,116.32638
4,-1,家庭社区,39.991896,116.326448
4,-1,家庭社区,39.991814,116.326802
4,-1,家庭社区,39.992125,116.327194
4,-1,购物中心,39.992542,116.327037
4,-1,家庭社区,39.992698,116.326679
4,-1,家庭社区,39.993286,116.326368
4,-1,家庭社区,39.99446,116.326584
4,-1,家庭社区,39.996794,116.326635
4,-1,家庭社区,39.99796,116.326596
4,-1,家庭社区,39.999089,116.326671
4,-1,家庭社区,39.999378,116.327024
4,-1,家庭社区,39.999741,116.327358
4,-1,家庭社区,39.999784,116.32736
4,-1,家庭社区,40.000115,116.327285
4,-1,家庭社区,40.00017,116.327353
4,-1,家庭社区,40.000474,116.32717
4,-1,家庭社区,40.000853,116.327069
4,-1,家庭社区,39.999997,116.327132
4,-1,家庭社区,39.999997,116.327075
4,-1,家庭社区,39.999587,116.327098
4,-1,家庭社区,39.999237,116.326775
4,-1,家庭社区,39.998713,116.326756
4,-1,家庭社区,39.998293,116.326869
4,-1,家庭社区,39.997813,116.326937
4,-1,家庭社区,39.997259,116.326875
4,-1,家庭社区,39.996762,116.326948
4,-1,家庭社区,39.996304,116.326914
4,-1,家庭社区,39.995886,116.326878
4,-1,家庭社区,39.995382,116.326828
4,-1,家庭社区,39.993885,116.326958
4,-1,家庭社区,39.993456,116.326988
4,-1,购物中心,39.992993,116.326968
4,-1,家庭社区,39.992554,116.327144
4,-1,家庭社区,39.992271,116.327572
4,-1,家庭社区,39.991958,116.327928
4,-1,家庭社区,39.99187,116.328442
4,-1,学校,39.991893,116.328981
4,-1,学校,39.991885,116.329411
4,-1,购物中心,39.99131,116.329559
4,-1,家庭社区,39.991554,116.328412
4,-1,家庭社区,39.991798,116.328289
4,-1,家庭社区,39.991907,116.32783
4,-1,家庭社区,39.991988,116.327407
4,-1,家庭社区,39.992157,116.327329
4,-1,家庭社区,39.992386,116.327204
4,-1,购物中心,39.992769,116.326818
4,-1,家庭社区,39.993354,116.326436
4,-1,家庭社区,39.993801,116.326479
4,-1,学校,39.99403,116.326978
4,-1,学校,39.994787,116.326517
4,-1,学校,39.995097,116.326535
4,-1,家庭社区,39.99548,116.326738
4,-1,家庭社区,39.995769,116.326748
4,-1,家庭社区,39.996185,116.326685
4,-1,家庭社区,39.996611,116.326708
4,-1,家庭社区,39.997026,116.326798
4,-1,家庭社区,39.997267,116.326745
4,-1,家庭社区,39.997971,116.326538
4,-1,家庭社区,39.998816,116.326716
4,-1,家庭社区,39.999168,116.32673
4,-1,家庭社区,39.99944,116.327149
4,-1,家庭社区,40.00008,116.327453
5,-1,家庭社区,39.999964,116.327018
5,-1,家庭社区,39.999948,116.326995
5,-1,学校,40.00108,116.325694
5,-1,学校,40.001259,116.325358
5,-1,学校,40.002307,116.324672
5,-1,学校,40.004412,116.324415
5,-1,学校,40.006144,116.324379
5,-1,学校,40.006702,116.322712
5,-1,学校,40.006752,116.322072
5,-1,学校,40.006664,116.321383
5,-1,学校,40.007336,116.321127
5,-1,学校,40.007402,116.320538
5,-1,学校,40.007445,116.320512
5,-1,学校,40.007454,116.320499
5,-1,学校,40.007456,116.320498
5,-1,学校,40.007667,116.319779
5,-1,家庭社区,40.007814,116.319623
5,-1,学校,40.007435,116.320063
5,-1,学校,40.006871,116.3212
5,-1,学校,40.005065,116.321336
5,-1,学校,40.003438,116.321517
5,-1,学校,40.003335,116.322327
5,-1,学校,40.003272,116.322176
5,-1,学校,40.003328,116.322102
5,-1,学校,40.003411,116.322302
5,-1,学校,40.003409,116.322314
5,-1,学校,40.003418,116.322318
5,-1,学校,40.003384,116.321612
5,-1,学校,40.001828,116.321626
5,-1,学校,39.999944,116.321873
5,-1,学校,39.999764,116.324143
5,-1,学校,39.999221,116.326127
5,-1,家庭社区,39.994492,116.326489
5,-1,家庭社区,39.993571,116.325602
5,-1,家庭社区,39.993612,116.325279
5,-1,家庭社区,39.99362,116.325975
5,-1,学校,39.994672,116.326807
5,-1,银行,39.995231,116.327532
5,-1,家庭社区,39.995109,116.3281
5,-1,家庭社区,39.996026,116.329404
5,-1,家庭社区,39.995862,116.328916
5,-1,家庭社区,39.996515,116.330223
5,-1,家庭社区,39.996963,116.330291
5,-1,家庭社区,39.997266,116.330037
5,-1,家庭社区,39.997242,116.329787
5,-1,家庭社区,39.997556,116.329771
5,-1,家庭社区,39.997506,116.329776
5,-1,家庭社区,39.997265,116.330047
5,-1,家庭社区,39.997135,116.330352
5,-1,家庭社区,39.997169,116.330342
5,-1,学校,39.996093,116.329152
5,-1,家庭社区,39.993722,116.32536
5,-1,家庭社区,39.994099,116.323681
5,-1,家庭社区,39.993863,116.322946
5,-1,家庭社区,39.993885,116.323375
5,-1,家庭社区,39.993781,116.323872
5,-1,家庭社区,39.993949,116.322933
5,-1,家庭社区,39.993955,116.322775
5,-1,家庭社区,39.993824,116.32272
5,-1,家庭社区,39.993886,116.322881
5,-1,家庭社区,39.993702,116.323856
5,-1,家庭社区,39.992923,116.323911
5,-1,家庭社区,39.992777,116.324379
5,-1,家庭社区,39.991725,116.32544
5,-1,家庭社区,39.991613,116.32528
5,-1,家庭社区,39.991624,116.32527
5,-1,家庭社区,39.992069,116.32439
5,-1,家庭社区,39.992169,116.324481
5,-1,家庭社区,39.991914,116.324776
5,-1,家庭社区,39.991848,116.324927
5,-1,家庭社区,39.991931,116.325551
5,-1,家庭社区,39.991828,116.325448
5,-1,家庭社区,39.991675,116.325381
5,-1,家庭社区,39.991687,116.325369
5,-1,家庭社区,39.991838,116.325453
5,-1,家庭社区,39.991891,116.325984
5,-1,家庭社区,39.99199,116.325573
5,-1,家庭社区,39.991898,116.325263
5,-1,家庭社区,39.991884,116.325271
5,-1,家庭社区,39.991982,116.325335
5,-1,家庭社区,39.992335,116.324911
5,-1,家庭社区,39.992407,116.325152
5,-1,家庭社区,39.992558,116.323567
5,-1,家庭社区,39.99297,116.324092
5,-1,家庭社区,39.992749,116.325717
5,-1,家庭社区,39.992941,116.325439
5,-1,家庭社区,39.992642,116.325146
5,-1,家庭社区,39.99204,116.324685
5,-1,家庭社区,39.991934,116.324916
5,-1,家庭社区,39.991959,116.325696
5,-1,学校,39.990263,116.326397
5,-1,家庭社区,39.98792,116.32636
5,-1,学校,39.98598,116.3266
5,-1,家庭社区,39.984737,116.326357
5,-1,学校,39.982543,116.326534
5,-1,学校,39.980288,116.326655
5,-1,家庭社区,39.978371,116.326733
5,-1,家庭社区,39.976126,116.326624
5,-1,家庭社区,39.974298,116.326937
5,-1,家庭社区,39.97194,116.327207
5,-1,家庭社区,39.97014,116.3274
5,-1,家庭社区,39.967835,116.327502
5,-1,学校,39.963143,116.353872
5,-1,学校,39.963183,116.353096
5,-1,学校,39.963323,116.35267
5,-1,学校,39.962352,116.352452
5,-1,学校,39.961694,116.352437
5,-1,学校,39.960344,116.352397
5,-1,学校,39.960247,116.351221
5,-1,学校,39.959303,116.351558
5,-1,学校,39.95931,116.351844
5,-1,学校,39.959241,116.3518
5,-1,学校,39.959236,116.352227
5,-1,家庭社区,39.959069,116.352413
5,-1,学校,39.958404,116.351342
5,-1,学校,39.958499,116.351315
5,-1,学校,39.958251,116.351144
5,-1,学校,39.95742,116.351378
5,-1,学校,39.956684,116.351171
5,-1,学校,39.977166,116.347625
5,-1,学校,39.978772,116.347809
5,-1,学校,39.980747,116.347838
5,-1,学校,39.98244,116.347673
5,-1,学校,39.984113,116.347653
5,-1,学校,39.985287,116.347876
5,-1,学校,39.986025,116.347348
5,-1,学校,39.985861,116.345407
5,-1,学校,39.985645,116.340852
5,-1,学校,39.985609,116.338491
5,-1,学校,39.985647,116.336303
5,-1,家庭社区,39.985571,116.332415
5,-1,家庭社区,39.987226,116.3321
5,-1,家庭社区,39.988732,116.331787
5,-1,景区,39.990104,116.331761
5,-1,学校,39.991752,116.329668
5,-1,家庭社区,39.992192,116.327808
5,-1,家庭社区,39.992913,116.327311
5,-1,家庭社区,39.994555,116.327496
5,-1,家庭社区,39.996058,116.327268
5,-1,家庭社区,39.997331,116.326739
5,-1,学校,39.998789,116.326155
5,-1,学校,39.999849,116.32508
5,-1,学校,40.000583,116.32472
5,-1,学校,40.001931,116.324392
5,-1,学校,40.002703,116.322621
5,-1,学校,40.00302,116.322131
5,-1,学校,40.003038,116.322135
5,-1,学校,40.003116,116.322128
5,-1,学校,40.00331,116.322283
5,-1,家庭社区,40.004007,116.322715
5,-1,学校,40.004795,116.322288
5,-1,学校,40.005934,116.321351
